EmployeeID,Age,Gender,Country,Department,JobLevel,YearsAtCompany,MonthlyIncome,NumProjects,LastEvaluationScore,SatisfactionLevel,AvgWorkHoursPerWeek,PromotedLast5Years,HasMentor,RemoteWork,TrainingHours,Certifications,LeavesTaken,FeedbackScore,Attrition
2627,41.0,Other,USA,Marketing,Senior,16,88169.0,9,0.98,5,46,0,0,1,85,2,13,2.5,1
2628,46.0,Male,India,Sales,Mid,12,52788.0,6,0.77,4,56,0,0,1,91,0,22,3.7,0
2629,45.0,Other,India,HR,Lead,8,117635.0,9,0.81,3,58,0,0,1,14,1,10,3.0,0
2630,35.0,Other,USA,Support,Mid,19,114438.0,5,0.71,5,58,0,1,1,33,0,2,2.9,0
2631,47.0,Male,Canada,Sales,Lead,6,62627.0,6,0.89,5,57,1,0,0,70,0,20,3.8,0
2632,59.0,Other,Germany,Support,Junior,6,134093.0,2,0.96,4,49,1,0,0,78,0,15,3.8,0
2633,44.0,Male,Germany,Support,Senior,13,142312.0,6,,5,40,0,1,0,33,3,19,4.2,0
2634,43.0,Female,India,Support,Senior,3,57641.0,3,0.47,2,59,0,1,1,75,2,16,3.2,0
2635,40.0,Female,UK,Sales,Lead,8,114789.0,2,0.94,3,46,1,0,1,70,2,3,3.9,0
2636,24.0,Male,Germany,HR,Senior,18,117104.0,7,0.46,4,37,1,1,0,68,4,18,2.5,0
2637,40.0,Male,UK,HR,Lead,11,117065.0,1,0.77,2,43,0,0,0,37,2,19,5.0,0
2638,30.0,Female,UK,Development,Lead,3,99650.0,6,0.93,4,51,0,1,1,87,3,9,4.7,1
2639,49.0,Male,USA,Marketing,Mid,1,40662.0,7,0.49,4,50,1,1,1,25,1,9,4.3,1
2640,41.0,Female,Germany,Marketing,Mid,5,90419.0,7,0.58,2,50,1,0,1,16,0,7,1.9,0
2641,28.0,Female,Germany,HR,Mid,6,124099.0,5,0.66,5,55,0,0,1,84,1,9,4.9,1
2642,35.0,Male,UK,Marketing,Mid,5,33624.0,9,0.45,1,52,1,1,1,90,0,2,3.8,0
2643,30.0,Other,UK,HR,Lead,6,56814.0,4,0.54,5,44,1,1,0,84,0,17,1.0,0
2644,40.0,Male,USA,Support,Senior,4,103378.0,3,0.71,4,47,0,1,1,5,3,24,3.0,0
2645,35.0,Female,Canada,Development,Lead,11,100723.0,4,0.68,1,56,0,0,1,17,1,14,1.6,1
2646,59.0,Other,Germany,Marketing,Senior,13,103334.0,7,0.54,1,51,1,0,1,95,3,19,2.4,1
2647,57.0,Other,Germany,Support,Junior,7,75613.0,5,0.96,5,42,1,0,0,6,1,9,5.0,0
2648,38.0,Female,USA,Marketing,Senior,13,45661.0,9,0.83,4,53,0,1,1,5,4,17,4.2,1
2649,51.0,Other,USA,Development,Junior,14,137814.0,8,0.74,3,38,1,1,0,70,4,24,3.1,0
2650,30.0,Other,Canada,Sales,Junior,16,73064.0,9,0.79,3,58,0,1,1,94,1,3,2.7,0
2651,54.0,Male,UK,Development,Mid,17,138449.0,7,0.51,2,49,0,0,0,48,4,3,3.2,0
2652,46.0,Female,Germany,Support,Senior,15,74068.0,4,0.61,3,53,0,1,1,97,1,9,2.5,0
2653,35.0,Other,UK,Development,Lead,15,111566.0,7,0.56,2,47,0,0,1,77,3,29,4.2,0
2654,32.0,Female,Germany,Support,Mid,5,139216.0,3,0.9,3,52,1,1,1,4,2,28,2.6,1
2655,56.0,Male,USA,Development,Junior,5,116515.0,2,0.8,5,57,0,0,1,88,0,10,2.3,0
2656,35.0,Male,USA,Marketing,Senior,4,35006.0,9,0.5,5,38,1,0,1,9,3,21,4.2,1
2657,51.0,Male,USA,Development,Lead,4,52603.0,4,0.55,4,42,0,0,0,37,3,5,1.6,0
2658,25.0,Other,Canada,Development,Junior,17,134776.0,9,0.81,4,52,0,0,1,45,0,4,3.0,0
2659,25.0,Male,Germany,HR,Lead,7,106870.0,8,0.65,3,46,1,0,1,1,1,17,4.9,0
2660,49.0,Female,USA,Development,Junior,14,101379.0,4,0.92,4,59,0,1,0,85,3,7,3.8,1
2661,29.0,Male,Canada,Marketing,Senior,9,90417.0,1,0.74,4,57,0,0,1,84,1,6,2.9,1
2662,23.0,Other,UK,Support,Senior,2,,2,0.5,3,50,0,1,1,94,1,25,1.6,0
2663,43.0,Male,Canada,Sales,Mid,17,,7,0.72,2,52,1,1,0,57,3,29,2.7,0
2664,37.0,Other,Canada,Sales,Mid,0,105610.0,9,0.92,3,48,0,1,1,24,1,0,2.9,0
2665,50.0,Female,India,Sales,Lead,16,56529.0,5,0.57,1,46,1,0,1,6,4,12,2.0,1
2666,51.0,Male,UK,Sales,Senior,9,64790.0,2,0.63,5,42,1,0,1,13,3,10,2.7,0
2667,33.0,Male,India,Support,Mid,14,88265.0,8,0.89,1,54,1,0,1,60,1,22,4.0,0
2668,56.0,Female,Germany,Support,Junior,5,143027.0,6,0.44,4,50,0,1,0,60,4,25,2.8,0
2669,32.0,Female,Canada,Sales,Mid,12,54845.0,3,0.66,4,37,1,1,1,81,1,22,1.7,0
2670,42.0,Other,Canada,Development,Junior,2,83994.0,1,0.47,4,40,0,1,1,74,0,24,3.1,0
2671,42.0,Male,Canada,Development,Lead,11,108954.0,5,0.69,5,58,0,0,1,77,0,3,1.0,0
2672,26.0,Male,Canada,HR,Mid,16,52254.0,9,0.83,3,36,0,0,1,31,0,0,3.8,0
2673,41.0,Male,India,Support,Junior,4,117367.0,7,0.63,5,57,0,0,0,27,0,28,1.1,0
2674,58.0,Male,Germany,HR,Lead,16,86229.0,6,1.0,2,51,1,0,1,83,0,26,2.3,1
2675,24.0,Female,India,Marketing,Mid,12,63640.0,2,0.8,3,42,1,1,0,73,2,0,3.3,0
2676,54.0,Male,Canada,Support,Lead,15,117353.0,2,0.9,1,53,1,0,0,63,0,21,2.6,0
2677,30.0,Male,Germany,Sales,Junior,19,143170.0,2,,1,48,0,0,1,0,0,9,2.3,0
2678,30.0,Male,UK,Sales,Senior,16,73965.0,7,0.72,4,36,1,1,1,1,0,7,4.7,1
2679,25.0,Other,India,HR,Mid,9,124691.0,4,0.4,2,42,1,1,1,98,2,25,3.9,1
2680,56.0,Other,USA,Support,Junior,4,102931.0,5,0.48,4,57,1,0,0,53,1,25,2.6,0
2681,38.0,Other,UK,Development,Lead,5,43865.0,7,0.77,1,58,0,0,1,28,3,25,2.7,0
2682,55.0,Female,UK,Support,Lead,8,136521.0,3,0.92,4,41,1,1,0,7,2,4,2.1,1
2683,45.0,Female,Canada,HR,Senior,16,92934.0,9,0.79,5,42,0,1,1,66,0,11,1.5,0
2684,53.0,Female,Canada,HR,Lead,14,140674.0,1,0.81,4,36,0,1,0,28,4,20,3.9,0
2685,22.0,Male,UK,Sales,Senior,5,105093.0,8,0.71,1,54,0,1,1,95,3,6,2.0,0
2686,29.0,Male,India,Sales,Lead,5,142385.0,8,0.99,1,43,1,0,0,94,0,5,1.1,0
2687,44.0,Female,Germany,Marketing,Junior,6,57770.0,2,0.89,2,38,1,1,1,75,4,28,3.8,0
2688,33.0,Other,India,HR,Senior,0,77760.0,6,0.86,1,59,0,0,0,82,3,2,3.0,0
2689,33.0,Male,India,Marketing,Senior,11,106611.0,5,0.77,3,51,0,1,1,93,3,1,3.7,0
2690,36.0,Other,UK,Marketing,Junior,4,73361.0,4,0.58,2,47,1,1,1,15,4,2,3.5,1
2691,40.0,Male,India,Sales,Mid,11,142030.0,3,0.75,5,58,0,0,0,73,0,16,1.7,0
2692,47.0,Male,Germany,Development,Mid,4,90161.0,7,0.7,1,52,0,0,1,99,2,26,3.6,1
2693,50.0,Other,UK,Sales,Senior,2,109668.0,8,0.49,1,46,1,1,0,24,0,0,4.4,0
2694,43.0,Female,India,Support,Junior,6,108127.0,5,0.68,2,38,0,0,0,20,0,5,1.6,0
2695,42.0,Other,Canada,Development,Mid,2,72948.0,7,0.92,5,44,1,0,0,87,2,2,3.7,1
2696,59.0,Female,India,HR,Mid,3,102126.0,2,0.64,5,53,0,0,0,16,0,8,3.4,0
2697,,Female,UK,Development,Lead,4,33422.0,6,0.58,4,44,1,0,0,41,1,4,1.1,0
2698,50.0,Male,UK,HR,Mid,9,138010.0,7,0.66,1,35,0,1,1,99,2,2,3.3,0
2699,25.0,Male,Canada,HR,Junior,3,124129.0,6,0.72,2,54,1,0,0,19,2,16,3.4,1
2700,28.0,Male,UK,Marketing,Junior,7,107407.0,7,0.65,5,43,0,0,0,6,1,27,4.3,0
2701,49.0,Female,USA,Support,Junior,8,31017.0,7,0.47,1,46,1,1,1,9,0,25,4.1,0
2702,49.0,Female,UK,Sales,Lead,11,136706.0,7,,3,56,1,0,1,84,0,23,1.9,0
2703,25.0,Other,India,Marketing,Senior,15,99364.0,3,0.78,1,44,1,1,1,57,1,26,3.8,0
2704,43.0,Male,Germany,Marketing,Junior,19,57640.0,4,0.47,3,38,0,0,1,87,0,22,1.2,0
2705,33.0,Male,India,Support,Lead,9,53834.0,4,0.92,5,46,0,1,0,81,1,24,2.7,0
2706,24.0,Female,UK,Sales,Senior,17,140034.0,7,0.71,2,47,1,0,1,13,2,20,2.3,0
2707,43.0,Male,USA,Marketing,Junior,15,135424.0,4,0.86,5,53,1,1,0,46,1,17,4.7,1
2708,23.0,Female,India,Development,Senior,9,109568.0,7,0.74,1,56,1,0,0,86,3,29,3.3,0
2709,45.0,Other,Germany,Sales,Junior,16,100219.0,9,0.58,4,46,1,0,0,58,1,25,4.3,0
2710,55.0,Other,India,Support,Mid,4,123729.0,1,0.46,4,43,1,1,0,22,3,8,3.6,0
2711,48.0,Male,Canada,Development,Lead,5,128684.0,3,0.58,2,47,1,1,0,52,4,1,4.3,0
2712,22.0,Other,USA,Development,Junior,9,130477.0,9,0.54,4,35,0,0,1,33,0,10,5.0,0
2713,29.0,Male,UK,Marketing,Mid,17,140884.0,1,0.52,1,45,0,1,1,49,0,5,1.2,0
2714,44.0,Male,India,Support,Junior,16,85647.0,2,0.96,4,58,1,1,0,50,3,0,4.3,0
2715,59.0,Female,India,Support,Mid,14,114515.0,7,0.85,4,50,1,1,1,83,4,10,3.9,1
2716,27.0,Female,India,Marketing,Lead,15,54143.0,9,0.66,1,39,1,0,0,31,3,22,1.3,0
2717,43.0,Male,India,Sales,Junior,11,98681.0,3,0.88,1,46,1,1,0,97,1,28,2.5,0
2718,46.0,Other,Germany,HR,Junior,13,68445.0,4,0.52,4,59,1,1,1,49,3,11,3.3,1
2719,39.0,Other,Canada,Marketing,Lead,1,61823.0,5,0.41,1,56,1,1,1,39,4,7,4.5,1
2720,38.0,Male,Canada,Development,Senior,0,124810.0,4,0.52,3,58,1,1,1,24,4,12,2.0,0
2721,33.0,Male,USA,HR,Senior,3,37977.0,2,0.67,5,48,0,0,1,30,2,15,1.2,0
2722,27.0,Other,USA,Sales,Lead,0,49813.0,1,0.76,5,40,1,0,1,73,3,6,1.2,0
2723,47.0,Other,Germany,Sales,Senior,5,65043.0,5,0.75,4,56,1,0,1,34,4,19,2.7,0
2724,48.0,Female,Canada,Sales,Mid,19,39157.0,3,0.55,3,50,0,0,1,57,1,14,4.4,0
2725,29.0,Female,USA,HR,Lead,19,70149.0,7,0.98,3,59,0,0,0,42,4,15,4.8,0
2726,40.0,Other,UK,Marketing,Mid,5,123512.0,3,0.8,2,55,1,0,0,88,2,2,2.8,0
2727,22.0,Female,Canada,Support,Junior,10,30038.0,8,0.48,5,44,1,1,1,4,2,10,2.8,1
2728,50.0,Female,India,Marketing,Senior,12,34427.0,8,0.83,2,39,0,1,0,34,0,1,4.4,0
2729,56.0,Male,Canada,Marketing,Senior,8,56187.0,1,0.96,3,49,1,1,1,14,1,7,4.1,0
2730,35.0,Female,UK,HR,Senior,19,107759.0,4,0.53,2,38,1,0,1,65,0,17,3.3,0
2731,56.0,Female,India,Development,Mid,4,73312.0,8,0.46,2,41,1,0,0,9,0,0,1.9,0
2732,41.0,Male,Canada,HR,Lead,16,88706.0,5,0.96,4,51,1,0,0,30,0,26,4.4,1
2733,34.0,Other,India,Development,Junior,18,131708.0,5,0.79,2,54,1,1,1,79,1,5,3.3,0
2734,59.0,Female,India,HR,Junior,2,73819.0,5,0.92,1,51,1,0,1,96,1,16,3.5,0
2735,29.0,Female,Germany,Development,Junior,19,54922.0,5,0.95,3,53,0,1,1,77,2,20,3.6,0
2736,41.0,Other,UK,Support,Junior,1,93129.0,6,0.87,4,41,1,0,1,67,1,25,2.3,0
2737,54.0,Female,Germany,Support,Junior,12,134730.0,8,0.65,4,48,1,0,0,69,1,28,4.2,0
2738,47.0,Other,Canada,Sales,Junior,11,59126.0,3,0.76,3,49,1,0,1,0,4,12,4.8,1
2739,42.0,Male,India,Sales,Lead,14,134649.0,3,0.82,3,55,1,1,1,29,3,18,4.8,1
2740,30.0,Other,Canada,Development,Lead,13,78009.0,4,0.87,1,44,1,1,0,18,3,16,2.4,1
2741,45.0,Other,Canada,Marketing,Senior,10,49709.0,3,0.58,5,50,0,1,0,72,0,19,1.9,0
2742,58.0,Other,Germany,Sales,Mid,16,108620.0,2,0.58,2,49,1,0,0,1,3,15,4.4,0
2743,38.0,Male,Canada,HR,Senior,15,121420.0,7,0.68,4,51,1,0,0,60,4,18,4.4,1
2744,45.0,Other,UK,Support,Senior,1,127945.0,5,0.84,1,36,0,0,1,76,1,10,2.6,1
2745,42.0,Other,India,Sales,Mid,15,113583.0,8,0.97,2,47,1,0,1,36,1,14,3.9,1
2746,34.0,Male,USA,Sales,Lead,16,62742.0,2,0.85,2,51,1,1,0,71,0,8,4.5,1
2747,32.0,Female,UK,Sales,Lead,8,87118.0,4,0.77,3,39,0,0,0,58,0,21,4.1,1
2748,40.0,Female,USA,HR,Junior,2,104799.0,2,0.59,4,40,1,1,1,2,4,20,2.9,0
2749,32.0,Other,USA,HR,Junior,1,,6,0.55,3,54,1,1,1,96,4,22,2.9,0
2750,34.0,Male,Germany,Sales,Mid,11,102459.0,9,0.61,1,44,1,1,0,98,4,16,1.7,0
2751,22.0,Male,USA,Marketing,Mid,0,138639.0,4,0.88,1,45,0,0,1,15,3,7,2.4,0
2752,40.0,Other,India,Marketing,Senior,17,88045.0,7,0.5,2,37,0,1,1,67,0,16,1.1,1
2753,33.0,Other,Germany,HR,Senior,17,104488.0,8,0.95,4,41,0,0,0,23,0,19,1.2,1
2754,29.0,Female,UK,HR,Mid,16,133229.0,3,0.46,1,59,1,0,1,34,2,15,4.7,0
2755,29.0,Female,UK,Support,Mid,13,142856.0,6,0.47,1,49,0,1,1,32,3,11,1.9,0
2756,33.0,Other,UK,Marketing,Mid,10,66425.0,2,0.61,3,38,0,0,0,59,3,2,4.0,0
2757,54.0,Male,Canada,Sales,Junior,7,36969.0,7,0.84,5,40,1,1,1,27,1,9,2.9,0
2758,47.0,Other,Germany,Development,Junior,4,77408.0,9,0.9,4,48,0,0,0,16,0,20,3.4,1
2759,49.0,Male,Germany,Support,Mid,1,122487.0,9,0.55,1,51,0,1,1,10,0,21,2.9,0
2760,26.0,Female,Germany,Support,Lead,11,110998.0,3,0.77,1,58,1,0,0,26,4,24,4.3,1
2761,29.0,Other,India,Sales,Junior,2,114817.0,8,0.59,1,40,1,1,1,91,2,2,3.4,0
2762,46.0,Male,Germany,Sales,Junior,10,88316.0,4,0.94,2,49,0,0,1,38,4,14,2.7,0
2763,48.0,Female,India,HR,Lead,2,124918.0,5,0.41,1,47,1,1,0,6,1,3,4.8,0
2764,44.0,Other,UK,Marketing,Mid,15,88185.0,6,0.89,3,36,1,1,1,83,3,14,1.7,0
2765,,Other,Canada,HR,Lead,5,76231.0,3,0.74,4,45,1,1,1,65,0,14,1.9,1
2766,44.0,Female,USA,Marketing,Mid,1,99715.0,4,0.76,4,38,1,1,0,12,1,24,1.1,0
2767,41.0,Other,Canada,Marketing,Junior,16,77721.0,2,0.64,4,42,1,1,0,76,2,15,3.0,1
2768,39.0,Female,Canada,Development,Lead,13,54528.0,7,0.68,1,43,1,0,0,84,0,19,2.3,0
2769,39.0,Male,Canada,Support,Lead,17,129560.0,5,0.92,4,57,0,0,1,74,2,22,4.4,0
2770,23.0,Other,USA,Development,Mid,8,,3,0.64,2,37,1,1,1,46,1,12,2.2,0
2771,25.0,Female,India,Sales,Senior,0,143206.0,3,0.75,3,50,1,0,0,92,3,16,4.5,0
2772,51.0,Female,UK,Development,Mid,19,117822.0,7,0.97,1,43,0,0,0,21,3,25,2.3,0
2773,,Male,USA,Development,Junior,17,108814.0,3,0.42,1,36,1,1,1,37,1,28,2.2,0
2774,57.0,Other,UK,Support,Senior,19,144592.0,4,0.5,4,54,0,1,1,10,1,12,4.6,0
2775,,Female,India,Development,Mid,11,135233.0,5,0.64,3,53,0,1,1,23,3,1,3.1,0
2776,58.0,Female,UK,Support,Mid,16,141469.0,9,0.51,5,57,1,0,1,12,0,11,2.9,1
2777,40.0,Female,India,Support,Senior,9,54890.0,4,0.41,1,49,1,1,1,87,4,2,3.4,0
2778,49.0,Other,USA,Support,Junior,3,83606.0,7,0.57,2,44,1,1,1,41,0,27,2.8,0
2779,41.0,Other,USA,Support,Junior,15,39589.0,2,,4,39,1,1,0,28,2,17,3.8,1
2780,54.0,Male,UK,Development,Junior,10,116158.0,3,0.8,3,41,1,0,0,13,1,7,2.4,0
2781,33.0,Male,UK,HR,Senior,0,62202.0,7,0.78,2,53,0,1,0,22,4,4,2.3,1
2782,36.0,Male,Canada,HR,Lead,2,,4,0.43,5,45,1,0,1,67,1,22,4.2,1
2783,23.0,Other,Canada,Sales,Mid,14,106281.0,8,0.96,1,52,0,1,1,94,2,7,4.4,0
2784,50.0,Female,UK,Support,Senior,12,94463.0,8,0.9,5,39,1,0,1,40,1,11,1.8,0
2785,31.0,Other,Canada,HR,Senior,9,73201.0,3,,4,49,1,1,1,29,1,10,2.9,0
2786,23.0,Other,UK,Sales,Junior,5,37641.0,9,1.0,5,55,0,1,0,42,3,4,2.0,0
2787,32.0,Other,Germany,Development,Mid,4,147908.0,7,0.72,1,38,1,0,1,72,4,6,3.2,1
2788,34.0,Male,Canada,Sales,Senior,12,77501.0,8,0.68,3,36,0,0,1,90,2,17,2.5,0
2789,31.0,Female,UK,HR,Mid,13,48823.0,1,0.99,5,56,0,1,0,15,3,0,4.4,0
2790,35.0,Other,Germany,Sales,Senior,18,86488.0,2,0.59,3,58,0,0,0,36,3,11,3.4,0
2791,39.0,Male,Canada,Sales,Junior,1,136651.0,2,0.95,1,37,1,1,1,17,4,3,1.0,0
2792,30.0,Other,USA,Sales,Lead,13,83596.0,4,0.53,3,54,0,0,0,13,3,0,4.4,0
2793,49.0,Female,UK,HR,Senior,16,114626.0,4,0.9,4,50,0,1,1,50,2,26,4.9,0
2794,24.0,Male,USA,Support,Lead,10,,2,0.9,5,57,1,0,1,45,0,28,3.6,0
2795,41.0,Other,Canada,Development,Lead,19,101549.0,5,0.63,5,36,1,1,1,21,1,19,4.8,0
2796,27.0,Male,Germany,Support,Junior,7,122115.0,8,0.74,1,35,1,0,1,38,4,9,1.1,0
2797,48.0,Female,UK,Marketing,Lead,18,36857.0,2,,4,46,0,1,1,22,4,28,4.5,0
2798,23.0,Female,Germany,Support,Lead,10,122756.0,5,0.72,1,46,0,0,0,79,1,20,3.4,0
2799,50.0,Male,USA,Development,Mid,13,39414.0,7,0.41,5,39,1,0,0,41,1,4,2.5,0
2800,59.0,Other,UK,Sales,Mid,13,146830.0,3,0.93,3,59,1,1,1,43,3,4,4.3,0
2801,,Female,USA,Support,Lead,8,72860.0,5,0.8,5,38,0,0,1,49,0,22,1.3,0
2802,37.0,Female,USA,HR,Senior,5,92297.0,2,0.58,5,56,0,0,1,98,1,5,3.8,0
2803,51.0,Other,Germany,Marketing,Mid,11,103508.0,7,0.93,3,37,0,1,0,70,4,8,1.0,0
2804,23.0,Male,Canada,Sales,Lead,6,81734.0,1,0.75,5,48,1,0,0,75,1,12,3.7,0
2805,38.0,Male,USA,Sales,Senior,15,62961.0,5,0.85,4,50,0,1,1,56,4,13,2.5,0
2806,33.0,Other,USA,Sales,Lead,6,51693.0,1,0.71,5,36,0,1,1,67,1,8,3.4,0
2807,56.0,Female,India,Support,Junior,18,30461.0,1,0.82,3,47,0,1,0,9,1,12,1.3,0
2808,22.0,Female,Germany,HR,Lead,2,56679.0,5,0.5,1,59,1,1,0,38,3,19,3.2,0
2809,36.0,Other,USA,Development,Senior,5,147300.0,4,0.85,3,59,1,0,1,3,0,13,3.3,0
2810,47.0,Other,India,Marketing,Lead,7,98718.0,7,0.63,2,36,0,0,1,24,4,5,3.9,1
2811,58.0,Male,Germany,HR,Junior,9,112285.0,1,0.44,3,53,1,1,1,23,1,1,2.5,0
2812,42.0,Male,UK,Support,Senior,13,121747.0,4,0.57,5,45,0,1,0,52,2,27,3.2,0
2813,52.0,Other,Canada,Marketing,Lead,9,114238.0,7,0.91,3,45,1,0,0,14,3,6,2.3,0
2814,46.0,Female,Germany,HR,Junior,16,134033.0,7,0.68,3,56,0,0,1,30,0,1,2.2,0
2815,44.0,Male,USA,Development,Senior,5,36773.0,9,0.9,5,45,1,1,1,63,4,1,3.8,0
2816,45.0,Other,India,Development,Lead,19,89978.0,5,0.94,3,46,1,0,1,83,3,11,1.4,0
2817,59.0,Female,India,Sales,Mid,4,67760.0,3,0.89,4,38,0,1,0,49,4,4,4.2,0
2818,49.0,Male,UK,Sales,Lead,13,132940.0,1,0.44,1,37,1,1,0,86,2,19,4.0,0
2819,42.0,Other,India,Development,Junior,1,137262.0,7,0.81,1,38,1,1,1,60,3,23,5.0,0
2820,39.0,Other,USA,Sales,Mid,14,96602.0,3,0.73,4,36,0,0,0,2,1,26,2.2,0
2821,57.0,Female,Germany,Sales,Junior,1,53506.0,8,0.93,5,35,0,0,0,33,4,9,2.1,0
2822,,Female,UK,Development,Lead,4,112335.0,7,0.46,3,56,0,1,0,81,4,19,4.9,0
2823,30.0,Other,Canada,Marketing,Lead,6,82024.0,2,0.66,3,52,1,1,1,80,4,9,5.0,0
2824,59.0,Female,Canada,Development,Senior,9,89777.0,4,0.46,2,42,0,0,1,3,4,29,2.6,0
2825,51.0,Other,USA,Sales,Senior,18,142041.0,4,0.57,2,52,0,0,0,58,2,5,1.3,0
2826,55.0,Female,UK,Marketing,Lead,3,37416.0,1,0.95,2,54,0,1,0,34,3,24,4.6,0
2827,53.0,Female,UK,Sales,Junior,18,116306.0,7,0.96,4,40,0,0,1,6,2,27,1.4,0
2828,24.0,Male,USA,Support,Mid,12,,1,0.6,2,44,1,1,1,45,2,14,1.0,0
2829,24.0,Male,UK,Sales,Junior,3,48086.0,5,0.91,3,50,0,1,1,31,1,21,4.9,0
2830,49.0,Female,India,HR,Lead,15,45922.0,7,0.73,2,57,0,1,1,19,3,23,3.6,0
2831,36.0,Other,India,HR,Junior,8,88278.0,4,0.85,3,47,1,0,0,55,2,15,1.9,0
2832,44.0,Female,USA,Sales,Senior,17,47956.0,9,0.42,3,53,0,1,1,80,3,21,3.5,0
2833,32.0,Male,USA,Sales,Junior,0,113942.0,5,0.77,4,52,0,0,0,90,3,20,2.5,0
2834,53.0,Other,India,Support,Mid,13,36902.0,2,0.76,4,44,0,0,0,68,2,12,1.4,0
2835,57.0,Female,Germany,Marketing,Junior,14,85048.0,5,0.43,1,46,0,0,0,76,4,3,3.9,0
2836,,Female,USA,Marketing,Senior,6,42159.0,9,0.64,3,39,0,0,1,24,1,12,4.4,0
2837,45.0,Female,India,Support,Junior,13,73944.0,1,0.93,2,41,0,0,1,96,4,26,3.2,1
2838,55.0,Female,Germany,Development,Lead,0,43687.0,9,,4,52,0,1,1,83,2,16,2.0,0
2839,49.0,Male,Germany,Sales,Junior,17,40220.0,6,0.42,5,35,0,1,1,85,4,27,4.8,0
2840,58.0,Male,India,Sales,Lead,5,148135.0,4,0.58,1,52,1,1,1,32,4,18,2.4,0
2841,28.0,Male,India,HR,Junior,7,83809.0,9,0.85,3,59,1,0,0,17,3,21,1.4,0
2842,25.0,Male,UK,HR,Junior,7,145248.0,8,0.89,3,52,0,0,1,23,2,18,3.2,0
2843,58.0,Other,Germany,Development,Mid,6,141113.0,6,0.95,5,55,1,0,1,70,3,24,1.9,0
2844,22.0,Other,Canada,Marketing,Junior,1,127741.0,1,0.93,4,35,1,1,1,97,0,4,4.5,0
2845,22.0,Other,UK,Marketing,Lead,18,88851.0,8,0.51,5,37,0,1,0,69,1,22,4.0,0
2846,41.0,Female,UK,Marketing,Senior,11,114187.0,1,0.66,3,55,0,0,1,65,4,23,3.2,1
2847,40.0,Other,Germany,Sales,Senior,14,95036.0,4,0.79,3,35,0,1,1,40,0,25,1.6,0
2848,50.0,Male,Germany,HR,Junior,19,82609.0,4,0.74,5,59,0,0,1,35,3,13,3.7,0
2849,31.0,Male,Germany,Sales,Senior,1,115527.0,6,0.91,3,57,0,1,0,91,3,18,2.5,0
2850,39.0,Female,USA,Development,Junior,11,103281.0,4,0.74,5,43,1,0,1,64,2,12,2.5,1
2851,49.0,Other,India,Support,Junior,11,99895.0,7,0.53,5,37,1,1,0,3,0,21,1.3,0
2852,56.0,Female,India,Support,Mid,5,119538.0,2,,1,58,0,1,0,11,3,4,1.5,0
2853,52.0,Female,India,Marketing,Senior,8,71965.0,2,0.64,4,37,1,1,0,24,4,22,3.6,0
2854,48.0,Other,Germany,HR,Junior,2,30642.0,2,0.95,2,45,1,1,0,18,0,18,1.7,0
2855,32.0,Female,UK,Development,Mid,6,133081.0,7,0.88,3,45,0,0,1,18,3,26,3.4,0
2856,59.0,Other,Germany,Sales,Junior,4,138778.0,4,,5,35,0,1,1,48,2,16,1.2,0
2857,26.0,Other,Germany,Development,Lead,11,35925.0,5,0.49,2,55,1,0,0,29,2,3,1.9,1
2858,29.0,Female,UK,Development,Lead,7,132625.0,1,0.84,3,59,1,0,0,19,4,7,3.0,0
2859,55.0,Male,Canada,Development,Senior,18,86444.0,2,0.93,1,36,1,1,1,89,2,0,1.1,0
2860,33.0,Other,USA,HR,Senior,14,132777.0,8,0.72,5,40,1,0,0,29,4,20,2.4,0
2861,59.0,Male,Canada,Development,Mid,13,49853.0,9,0.82,5,42,0,0,1,66,3,10,2.9,0
2862,,Male,Germany,Support,Mid,15,72546.0,5,0.83,3,49,0,0,1,10,3,19,2.4,0
2863,52.0,Other,India,Marketing,Senior,1,58088.0,5,0.68,2,37,0,0,1,11,0,20,3.3,0
2864,25.0,Male,India,Development,Junior,7,77317.0,9,0.67,1,58,0,1,0,4,3,6,3.3,0
2865,26.0,Female,UK,Sales,Lead,13,128888.0,3,0.89,3,56,1,1,0,26,0,12,4.8,0
2866,51.0,Female,Germany,Support,Junior,15,124224.0,8,0.92,1,45,1,1,0,99,1,12,3.2,0
2867,45.0,Male,UK,Development,Senior,17,99522.0,9,0.51,3,43,0,1,0,53,1,3,1.8,0
2868,24.0,Female,UK,HR,Lead,1,118186.0,7,0.65,1,56,1,0,1,35,4,19,4.1,1
2869,,Other,USA,Development,Junior,16,87278.0,8,0.99,1,42,1,1,1,74,1,27,2.3,1
2870,25.0,Other,UK,Marketing,Mid,16,113366.0,6,0.4,2,41,0,1,1,38,0,2,1.1,0
2871,47.0,Male,Germany,Support,Junior,8,74194.0,4,0.89,2,51,1,0,1,61,2,29,2.4,1
2872,48.0,Female,USA,Marketing,Junior,11,147405.0,4,0.59,1,36,0,0,1,32,2,14,2.4,0
2873,48.0,Male,India,Marketing,Senior,14,87512.0,2,0.5,4,55,0,0,1,95,2,29,1.9,0
2874,27.0,Female,USA,HR,Senior,7,110091.0,1,0.62,3,39,0,0,1,57,1,27,2.0,0
2875,36.0,Other,Germany,Development,Junior,2,61589.0,9,0.47,5,47,0,0,1,28,4,8,1.6,0
